Task arrival date_act1,Task arrival date_act2,Task arrival date_act3,Actvity ID_act1,Actvity ID_act2,Actvity ID_act3,Task Executer_act1,Task Executer_act2,Task Executer_act3,Task executer department_act1,Task executer department_act2,Task executer department_act3,Task Type_act1,Task Type_act2,Task Type_act3,Action_act1,Action_act2,Action_act3,idBPMApplicationAction_act1,idBPMApplicationAction_act2,idBPMApplicationAction_act3,Period between arrival and execution_act1,Period between arrival and execution_act2,Period between arrival and execution_act3,Period between arrival and capture_act1,Period between arrival and capture_act2,Period between arrival and capture_act3,Cumulative Length of Process_act1,Cumulative Length of Process_act2,Cumulative Length of Process_act3,Overdue Days_act1,Overdue Days_act2,Overdue Days_act3,Role ID_act1,Role ID_act2,Role ID_act3,Years in Org Position_act1,Years in Org Position_act2,Years in Org Position_act3,Age_act1,Age_act2,Age_act3,idBPMRequirement_act1,idBPMRequirement_act2,idBPMRequirement_act3,Target,NumberOfFemales,NumberOfManagers,NumberOfOutsourcers,NumberOfRejections,Value Count,idField_203,idField_3486,idField_3388,idField_3391,idField_3390,idField_3491,idField_3420,idField_3935,idField_47,idField_1602,idField_1604,Value_10,Value_50,Value_30,Value_70,Value_20,Value_100,Value_60,Value_2,Value_40,Value_1,Value_80,Value_90,Actvity ID_last_act4,Task arrival date_last_act4
2023-07-19 16:00:54.363,2023-07-19 16:01:03.613,2023-07-20 11:23:07.363,100,102,102,Robot,4731,4960,Non identifiable,4731,4960,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,19,2,0,19,2,1,2,3,0,0,0,0,21,21,0,1,0,0,52,46,Non applicable,Non applicable,Non applicable,2,2,0,3,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,102,2023-07-20 13:43:18.320
2023-07-19 16:23:10.377,2023-07-19 16:23:14.720,2023-07-20 14:32:30.243,100,102,102,7268,4960,4731,7268,4960,4731,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,22,1,0,22,1,1,2,3,0,0,0,12,21,21,0,0,1,58,46,52,Non applicable,Non applicable,Non applicable,3,2,1,2,0,6,1,1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,102,2023-07-20 16:12:30.297
2023-07-19 16:27:23.203,2023-07-19 16:27:26.673,2023-07-20 12:01:32.267,100,102,101,1623,4731,1623,1623,4731,1623,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,19,21,0,19,2,1,2,3,0,0,0,4,21,4,3,1,3,30,52,30,Non applicable,300,Non applicable,2,1,2,1,1,6,1,1,1,1,1,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,102,2023-07-21 09:07:35.190
2023-07-19 17:15:21.420,2023-07-19 17:15:25.903,2023-07-20 15:10:14.333,100,102,102,9339,4731,4731,9339,4731,4731,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,21,23,0,21,0,1,2,3,0,0,0,5,21,21,3,1,1,55,52,52,Non applicable,Non applicable,Non applicable,1,2,1,2,0,9,1,1,1,1,1,1,0,0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,102,2023-07-21 14:47:10.817
2023-07-19 17:19:50.450,2023-07-19 17:19:51.200,2023-07-20 13:20:15.103,100,102,102,89,4731,4960,89,4731,4960,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,20,1,0,19,1,1,2,3,0,0,0,5,21,21,2,1,0,50,52,46,Non applicable,Non applicable,Non applicable,2,3,1,2,0,6,1,1,1,1,1,0,0,1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,102,2023-07-20 15:11:37.617
2023-07-20 10:39:07.617,2023-07-20 10:39:08.197,2023-07-21 09:10:28.987,100,102,101,8565,4960,8565,8565,4960,8565,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,22,0,0,22,0,1,2,3,0,0,0,5,21,5,3,0,3,56,46,56,Non applicable,183,Non applicable,0,1,2,1,1,5,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,102,2023-07-21 09:25:32.110
2023-07-20 11:37:28.940,2023-07-20 11:37:29.690,2023-07-20 11:44:45.503,100,102,102,9093,Robot,4960,9093,Non identifiable,4960,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,21,0,0,21,1,2,3,0,0,0,4,0,21,0,0,0,55,0,46,Non applicable,Non applicable,Non applicable,2,1,1,2,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,102,2023-07-21 09:33:52.987
2023-07-20 13:40:45.880,2023-07-20 13:40:46.540,2023-07-21 10:04:38.233,100,102,101,577,4960,577,577,4960,577,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,20,0,0,20,0,1,2,3,0,0,0,5,21,5,0,0,0,45,46,45,Non applicable,183,Non applicable,2,3,2,1,1,6,1,1,1,1,1,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,102,2023-07-21 10:16:00.183
2023-07-20 15:42:11.597,2023-07-20 15:42:14.283,2023-07-21 12:17:30.893,100,102,103,2118,4960,7854,2118,4960,7854,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,20,0,0,20,0,1,2,3,0,0,0,4,21,9,1,0,2,26,46,55,Non applicable,Non applicable,Non applicable,2,3,2,1,0,6,1,1,1,1,1,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,102,2023-07-21 12:23:08.127
2023-07-20 16:59:37.823,2023-07-20 16:59:39.403,2023-07-21 09:45:14.580,100,102,102,8262,4731,4960,8262,4731,4960,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,16,3,0,16,3,1,2,3,0,0,0,5,21,21,11,1,0,59,52,46,Non applicable,Non applicable,Non applicable,2,2,1,2,0,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,102,2023-07-21 13:36:59.527
2023-07-20 17:10:28.980,2023-07-20 17:10:37.387,2023-07-20 18:07:14.113,100,105,101,1257,9083,1257,1257,9083,1257,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,0,0,0,0,1,2,3,0,0,0,3,59,3,2,5,2,38,52,38,Non applicable,300,Non applicable,3,0,3,0,1,4,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,105,2023-07-20 18:31:53.877
2023-07-20 18:38:39.063,2023-07-20 18:38:40.910,2023-07-21 06:39:55.690,100,102,102,11224,4322,4731,11224,4322,4731,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,12,8,0,10,7,1,2,3,0,0,0,1,21,21,1,0,1,50,57,52,Non applicable,Non applicable,Non applicable,2,3,1,2,0,6,1,1,1,1,1,1,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,102,2023-07-21 14:40:31.567
2023-07-21 07:45:57.010,2023-07-21 07:45:58.137,2023-07-21 11:06:51.617,100,102,103,9287,4731,10606,9287,4731,10606,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,3,86,0,2,0,1,2,3,0,0,0,6,21,11,2,1,1,59,52,49,Non applicable,Non applicable,Non applicable,2,2,2,1,0,6,1,1,1,1,1,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,102,2023-07-25 01:14:51.667
2023-07-21 08:42:31.803,2023-07-21 08:42:33.397,2023-07-21 16:05:08.073,100,102,101,9287,4960,9287,9287,4960,9287,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,7,0,0,7,0,1,2,3,0,0,0,6,21,6,2,0,2,59,46,59,Non applicable,183,Non applicable,1,1,2,1,1,9,1,1,1,1,1,0,0,1,1,1,1,4,0,0,0,0,1,1,2,0,0,0,0,102,2023-07-21 16:14:48.387
2023-07-21 10:11:18.390,2023-07-21 10:11:20.437,2023-07-21 16:02:44.400,100,102,102,6898,4731,4731,6898,4731,4731,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,5,65,0,5,0,1,2,3,0,0,2,5,21,21,3,1,1,63,52,52,Non applicable,Non applicable,Non applicable,2,2,1,2,0,6,1,1,1,1,1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,102,2023-07-24 09:17:55.413
2023-07-21 16:04:27.323,2023-07-21 16:04:32.543,2023-07-21 17:03:29.460,100,102,104,773,4731,773,773,4731,773,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,275,279,0,0,0,0,0,0,1,2,3,0,0,0,5,21,5,4,1,4,42,52,42,Non applicable,Non applicable,Non applicable,3,3,2,1,0,6,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,102,2023-07-21 17:22:06.723
2023-07-21 16:47:18.990,2023-07-21 16:47:22.117,2023-07-24 11:34:47.403,100,102,101,9296,4960,9296,9296,4960,9296,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,66,0,0,66,0,1,2,3,0,0,0,5,21,5,3,0,3,50,46,50,Non applicable,183,Non applicable,1,3,2,1,1,9,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,2,0,2,0,0,0,0,102,2023-07-24 11:39:05.403
2023-07-21 17:08:21.600,2023-07-21 17:08:24.270,2023-07-24 03:56:34.303,100,102,101,788,4322,788,788,4322,788,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,58,10,0,58,10,1,2,3,0,0,0,5,21,5,0,0,0,46,57,46,Non applicable,183,Non applicable,2,3,2,1,1,6,1,1,1,1,1,1,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,102,2023-07-24 14:20:04.060
2023-07-24 09:24:56.557,2023-07-24 09:24:58.383,2023-07-24 09:39:33.617,100,102,101,8202,4960,8202,8202,4960,8202,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,0,0,0,0,1,2,3,0,0,0,6,21,6,1,0,1,56,46,56,Non applicable,183,Non applicable,2,1,2,1,1,6,1,1,1,1,1,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,102,2023-07-24 09:44:36.117
2023-07-24 09:32:37.447,2023-07-24 09:32:43.680,2023-07-24 14:45:10.603,100,105,106,929,10027,4960,929,10027,4960,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,273,0,5,42,0,5,42,1,2,3,0,0,1,5,59,21,3,5,0,42,48,46,Non applicable,Non applicable,Non applicable,3,2,2,1,0,4,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,105,2023-07-26 09:10:02.137
2023-07-24 10:03:05.490,2023-07-24 10:03:07.833,2023-07-24 10:48:36.127,100,102,102,10620,4960,4960,10620,4960,4960,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,5,21,21,5,0,0,50,46,46,Non applicable,Non applicable,Non applicable,2,2,1,2,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,102,2023-07-24 11:07:42.467
2023-07-24 10:06:21.943,2023-07-24 10:06:26.207,2023-07-24 11:11:19.060,100,102,102,10340,4960,4731,10340,4960,4731,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,1,0,0,1,0,1,2,3,0,0,0,6,21,21,6,0,1,52,46,52,Non applicable,Non applicable,Non applicable,3,2,1,2,0,6,1,1,1,1,1,0,0,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,102,2023-07-24 11:23:40.467
2023-07-24 10:24:33.143,2023-07-24 10:24:35.270,2023-07-24 10:44:06.610,100,102,101,11224,4731,11224,11224,4731,11224,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,50,0,0,0,1,2,3,0,0,0,1,21,1,1,1,1,50,52,50,Non applicable,300,Non applicable,2,3,2,1,1,6,1,1,1,1,1,0,0,1,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,102,2023-07-26 13:06:54.677
2023-07-24 10:35:56.517,2023-07-24 10:35:56.953,2023-07-24 11:24:51.480,100,102,102,Robot,4960,4731,Non identifiable,4960,4731,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,0,21,21,0,0,1,0,46,52,Non applicable,Non applicable,Non applicable,3,2,0,3,0,7,1,1,1,1,1,1,0,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,102,2023-07-24 11:28:18.060
2023-07-24 12:53:53.740,2023-07-24 12:53:56.850,2023-07-24 14:32:24.167,100,102,101,224,4960,224,224,4960,224,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,1,0,0,1,0,1,2,3,0,0,0,6,21,6,4,0,4,47,46,47,Non applicable,183,Non applicable,2,3,2,1,1,6,1,1,1,1,1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,102,2023-07-24 15:28:14.647
2023-07-24 13:34:24.780,2023-07-24 13:34:25.390,2023-07-24 14:47:14.713,100,102,102,935,4960,4322,935,4960,4322,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,1,0,0,1,0,1,2,3,0,0,0,5,21,21,2,0,0,45,46,57,Non applicable,Non applicable,Non applicable,3,2,1,2,0,7,1,1,1,1,1,1,0,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,102,2023-07-24 15:10:33.040
2023-07-24 13:58:50.170,2023-07-24 13:58:50.700,2023-07-24 14:18:02.230,100,102,101,11284,4731,11284,11284,4731,11284,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,0,0,0,0,1,2,3,0,0,0,5,21,5,1,1,1,53,52,53,Non applicable,300,Non applicable,2,3,2,1,1,6,1,1,1,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,102,2023-07-24 15:02:34.400
2023-07-24 16:55:08.403,2023-07-24 16:55:10.873,2023-07-25 08:40:22.900,100,102,102,1760,4960,8548,1760,4960,8548,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,15,49,0,15,49,1,2,3,0,0,1,4,21,32,1,0,1,30,46,58,Non applicable,Non applicable,Non applicable,2,1,2,1,0,6,1,1,1,1,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,102,2023-07-27 09:54:24.700
2023-07-24 17:54:25.757,2023-07-24 17:54:26.587,2023-07-25 08:53:24.020,100,102,102,694,4731,4731,694,4731,4731,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,14,0,0,14,0,1,2,3,0,0,0,5,21,21,15,1,1,44,52,52,Non applicable,Non applicable,Non applicable,2,2,1,2,0,6,1,1,1,1,1,0,0,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,102,2023-07-25 08:54:38.563
2023-07-24 18:51:56.453,2023-07-24 18:51:56.937,2023-07-25 10:01:05.310,100,102,101,2030,4731,2030,2030,4731,2030,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,15,0,0,15,0,1,2,3,0,0,0,4,21,4,0,1,0,29,52,29,Non applicable,300,Non applicable,2,3,2,1,1,6,1,1,1,1,1,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,102,2023-07-25 10:14:40.137
2023-07-25 09:34:35.407,2023-07-25 09:34:38.690,2023-07-25 11:11:57.257,100,102,101,11123,4960,11123,11123,4960,11123,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,1,0,0,1,0,1,2,3,0,0,0,5,21,5,1,0,1,48,46,48,Non applicable,183,Non applicable,2,3,2,1,1,6,1,1,1,1,1,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,102,2023-07-25 11:18:07.647
2023-07-25 11:04:49.850,2023-07-25 11:04:58.070,2023-07-25 12:55:50.733,100,102,102,1537,4960,4322,1537,4960,4322,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,1,11,0,1,11,1,2,3,0,0,0,5,21,21,5,0,0,34,46,57,Non applicable,Non applicable,Non applicable,3,3,1,2,0,6,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,102,2023-07-26 00:50:26.637
2023-07-25 11:08:43.837,2023-07-25 11:08:45.633,2023-07-25 13:26:56.387,100,102,104,230,4960,230,230,4960,230,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,275,279,0,2,1,0,2,1,1,2,3,0,0,0,5,21,5,1,0,1,48,46,48,Non applicable,Non applicable,Non applicable,2,3,2,1,0,7,1,1,1,1,1,1,0,1,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,102,2023-07-25 15:06:18.080
2023-07-25 11:19:07.583,2023-07-25 11:19:11.617,2023-07-25 13:33:42.760,100,102,102,8269,4960,4731,8269,4960,4731,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,2,0,0,2,0,1,2,3,0,0,0,5,21,21,1,0,1,56,46,52,Non applicable,Non applicable,Non applicable,2,2,1,2,0,7,1,1,1,1,1,1,0,1,0,0,0,1,2,0,1,1,0,0,0,1,0,0,0,102,2023-07-25 14:17:07.273
2023-07-25 13:22:46.857,2023-07-25 13:22:47.310,2023-07-25 14:25:08.553,100,102,101,7425,4960,7425,7425,4960,7425,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,1,50,0,0,50,1,2,3,0,0,0,5,21,5,1,0,1,61,46,61,Non applicable,183,Non applicable,0,1,2,1,1,5,1,1,1,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,102,2023-07-27 16:35:56.947
2023-07-25 13:39:51.560,2023-07-25 13:39:52.073,2023-07-25 15:08:29.847,100,102,103,447,4960,8804,447,4960,8804,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,1,7,0,1,7,1,2,3,0,0,0,5,21,8,0,0,8,47,46,60,Non applicable,Non applicable,Non applicable,1,2,2,1,0,9,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,2,0,2,0,0,0,0,102,2023-07-25 22:38:16.930
2023-07-25 15:51:51.343,2023-07-25 15:51:52.467,2023-07-25 15:58:33.077,100,102,102,74,4731,4960,74,4731,4960,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,5,21,21,4,1,0,49,52,46,Non applicable,Non applicable,Non applicable,2,3,1,2,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,102,2023-07-25 16:34:15.353
2023-07-25 16:55:42.353,2023-07-25 16:55:43.523,2023-07-25 17:32:04.583,100,102,102,7268,4960,4731,7268,4960,4731,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,20,0,0,20,1,2,3,0,0,0,12,21,21,0,0,1,58,46,52,Non applicable,Non applicable,Non applicable,2,2,1,2,0,6,1,1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,102,2023-07-26 14:31:51.780
2023-07-25 16:59:10.337,2023-07-25 16:59:11.883,2023-07-25 17:21:31.927,100,102,102,7268,4731,4731,7268,4731,4731,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,40,0,0,39,1,2,3,0,0,0,12,21,21,0,1,1,58,52,52,Non applicable,Non applicable,Non applicable,2,2,1,2,0,6,1,1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,102,2023-07-27 09:23:47.373
2023-07-26 08:48:25.000,2023-07-26 08:48:25.763,2023-07-26 11:55:45.120,100,105,101,1305,10027,1305,1305,10027,1305,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,3,0,0,3,0,1,2,3,0,0,0,5,59,5,5,5,5,42,48,42,Non applicable,1436,Non applicable,1,0,3,0,1,4,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,105,2023-07-26 12:02:36.560
2023-07-26 09:11:16.903,2023-07-26 09:11:17.513,2023-07-26 09:49:45.650,100,102,102,8102,4960,4322,8102,4960,4322,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,13,0,0,13,1,2,3,0,0,0,5,21,21,0,0,0,56,46,57,Non applicable,Non applicable,Non applicable,2,2,1,2,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,102,2023-07-26 22:58:12.457
2023-07-26 09:52:37.913,2023-07-26 09:52:38.430,2023-07-26 10:33:05.350,100,102,101,74,4960,74,74,4960,74,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,5,0,0,0,1,2,3,0,0,0,5,21,5,4,0,4,49,46,49,Non applicable,183,Non applicable,2,3,2,1,1,7,1,1,1,1,1,1,0,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,102,2023-07-26 16:06:48.057
2023-07-26 10:19:02.757,2023-07-26 10:19:03.350,2023-07-26 11:16:05.343,100,102,101,Robot,4960,Robot,Non identifiable,4960,Non identifiable,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,5,0,0,5,1,2,3,0,0,0,0,21,0,0,0,0,0,46,0,Non applicable,183,Non applicable,3,1,0,3,1,6,1,1,1,1,1,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,102,2023-07-26 16:25:42.460
2023-07-26 10:37:56.253,2023-07-26 10:37:57.003,2023-07-26 10:46:50.863,100,102,101,10336,4731,10336,10336,4731,10336,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,0,0,0,0,1,2,3,0,0,0,6,21,6,0,1,0,50,52,50,Non applicable,300,Non applicable,3,1,2,1,1,6,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,102,2023-07-26 10:52:14.283
2023-07-26 13:51:22.657,2023-07-26 13:51:29.953,2023-07-26 14:14:30.703,100,102,102,935,4731,8548,935,4731,8548,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,20,0,0,19,1,2,3,0,0,0,5,21,32,2,1,1,45,52,58,Non applicable,Non applicable,Non applicable,3,1,2,1,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,102,2023-07-27 10:32:42.827
2023-07-26 14:01:46.750,2023-07-26 14:01:47.297,2023-07-26 14:22:02.653,100,102,102,7814,4731,4731,7814,4731,4731,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,4,21,21,3,1,1,56,52,52,Non applicable,Non applicable,Non applicable,2,2,1,2,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,102,2023-07-26 14:38:33.480
2023-07-26 15:17:58.510,2023-07-26 15:17:59.417,2023-07-26 15:54:46.430,100,102,101,9276,4960,9276,9276,4960,9276,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,0,0,0,0,1,2,3,0,0,0,6,21,6,0,0,0,54,46,54,Non applicable,183,Non applicable,3,1,2,1,1,6,1,1,1,1,1,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,102,2023-07-26 16:17:01.757
2023-07-26 16:44:42.910,2023-07-26 16:44:43.630,2023-07-26 16:58:41.940,100,102,102,8359,4960,4960,8359,4960,4960,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,5,21,21,4,0,0,57,46,46,Non applicable,Non applicable,Non applicable,2,3,1,2,0,7,1,1,1,1,1,1,0,1,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,102,2023-07-26 17:05:18.720
2023-07-26 17:04:09.270,2023-07-26 17:04:13.410,2023-07-26 17:19:01.813,100,102,102,610,4731,4960,610,4731,4960,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,5,21,21,1,1,0,46,52,46,Non applicable,Non applicable,Non applicable,3,3,1,2,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,102,2023-07-26 17:21:56.800
2023-07-27 10:44:21.730,2023-07-27 10:44:24.310,2023-07-27 12:13:02.283,100,102,104,9613,4960,9613,9613,4960,9613,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,275,279,0,1,1,0,1,1,1,2,3,0,0,0,5,21,5,5,0,5,54,46,54,Non applicable,Non applicable,Non applicable,2,3,2,1,0,7,1,1,1,1,1,1,0,1,0,0,0,1,2,0,1,0,2,0,0,0,0,0,0,102,2023-07-27 13:20:28.920
2023-07-27 11:07:45.680,2023-07-27 11:07:51.323,2023-07-27 13:36:29.277,100,102,101,710,4960,710,710,4960,710,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,2,1,0,2,1,1,2,3,0,0,0,5,21,5,3,0,3,43,46,43,Non applicable,183,Non applicable,2,3,2,1,1,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,102,2023-07-27 15:13:16.767
2023-07-27 11:19:33.103,2023-07-27 11:19:34.430,2023-07-27 12:07:22.910,100,102,104,9613,4960,9613,9613,4960,9613,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,275,279,0,0,1,0,0,1,1,2,3,0,0,0,5,21,5,5,0,5,54,46,54,Non applicable,Non applicable,Non applicable,2,3,2,1,0,6,1,1,1,1,1,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,102,2023-07-27 13:21:47.183
2023-07-27 13:11:54.107,2023-07-27 13:11:55.717,2023-07-27 15:14:27.970,100,102,102,473,4960,4322,473,4960,4322,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,2,6,0,1,6,1,2,3,0,0,0,5,21,21,2,0,0,49,46,57,Non applicable,Non applicable,Non applicable,2,3,1,2,0,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,102,2023-07-27 21:36:16.690
2023-07-27 13:59:29.243,2023-07-27 13:59:30.023,2023-07-27 15:26:45.237,100,102,101,10399,4960,403,10399,4960,403,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,1,94,0,1,94,1,2,3,0,0,0,5,21,6,2,0,4,54,46,48,Non applicable,183,Non applicable,2,2,2,1,1,6,1,1,1,1,1,0,0,1,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,102,2023-07-31 13:58:18.560
