Target,NumberOfFemales,NumberOfManagers,NumberOfOutsourcers,NumberOfRejections,Value Count,idField_203,idField_3486,idField_3388,idField_3391,idField_3390,idField_3491,idField_3420,idField_3935,idField_47,idField_1602,idField_1604,Value_10,Value_50,Value_30,Value_70,Value_20,Value_100,Value_60,Value_2,Value_40,Value_1,Value_80,Value_90,Actvity ID_last_act1,Task arrival date_last_act1
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,100,2022-05-06 10:00:35.920
1,0,0,0,0,7,1,1,1,0,1,0,1,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,1,100,2022-05-06 10:02:17.240
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,100,2022-05-06 10:07:40.737
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-06 10:09:04.557
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,100,2022-05-06 10:26:52.373
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-06 11:06:18.737
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,100,2022-05-06 11:12:06.090
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,100,2022-05-06 11:24:48.293
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-06 11:32:33.440
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,100,2022-05-06 11:33:25.850
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,100,2022-05-06 11:33:51.663
3,0,0,0,0,5,1,1,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,100,2022-05-06 11:35:45.800
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,100,2022-05-06 11:39:12.720
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,100,2022-05-06 11:39:27.630
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,100,2022-05-06 11:50:47.810
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-06 12:06:49.713
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,100,2022-05-06 12:07:39.060
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,100,2022-05-06 12:12:10.147
1,0,0,0,0,7,1,1,1,0,1,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,2,0,1,100,2022-05-06 13:07:52.287
1,0,0,0,0,8,1,1,1,0,1,0,1,0,1,1,1,3,0,0,0,0,0,0,0,0,2,0,2,100,2022-05-06 13:15:35.887
1,0,0,0,0,8,1,1,1,0,1,0,1,0,1,1,1,2,0,1,0,0,0,0,0,0,2,0,2,100,2022-05-06 13:21:22.870
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,100,2022-05-06 13:35:03.213
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-06 13:46:21.347
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,100,2022-05-06 13:51:00.463
1,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,2,1,0,1,2,0,0,0,0,2,1,0,100,2022-05-06 14:14:06.073
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,100,2022-05-06 14:14:45.170
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-06 14:17:52.310
3,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,2,0,0,0,2,0,0,0,1,0,2,0,100,2022-05-06 14:31:26.063
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,100,2022-05-06 14:33:41.620
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,100,2022-05-06 14:49:39.790
1,0,0,0,0,9,1,1,1,1,0,1,1,0,1,1,1,4,0,0,0,1,0,0,0,0,2,0,1,100,2022-05-06 14:51:16.127
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,100,2022-05-06 15:35:37.933
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,100,2022-05-06 15:48:54.153
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-06 15:52:49.797
1,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,3,0,0,0,1,0,0,0,1,0,2,0,100,2022-05-06 15:52:58.190
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-06 16:03:18.503
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,100,2022-05-06 16:04:19.243
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-06 16:05:51.877
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-06 16:06:59.617
1,0,0,0,0,9,1,1,1,1,0,1,1,0,1,1,1,3,0,0,0,1,1,0,2,1,0,0,0,100,2022-05-06 16:07:46.243
0,0,0,0,0,4,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-06 16:09:44.457
1,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,3,0,0,0,2,0,0,0,0,0,2,0,100,2022-05-06 16:11:41.983
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,100,2022-05-06 16:22:51.240
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-06 16:32:33.643
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-06 16:41:23.017
1,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,100,2022-05-06 16:46:04.693
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-06 16:48:04.267
3,0,0,0,0,9,1,1,1,1,0,1,1,0,1,1,1,3,0,0,0,2,1,0,2,0,0,0,0,100,2022-05-06 16:48:36.253
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-06 16:49:31.303
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,100,2022-05-06 16:58:43.160
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,100,2022-05-06 17:03:05.823
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,100,2022-05-06 17:05:28.583
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,100,2022-05-06 17:09:38.697
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,100,2022-05-06 17:10:36.513
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,100,2022-05-06 17:14:43.020
0,0,0,0,0,6,1,1,1,1,1,0,1,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,100,2022-05-06 17:31:44.117
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,100,2022-05-06 17:43:29.687
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-06 17:47:51.350
1,0,0,0,0,9,1,1,1,1,1,1,1,0,1,1,0,4,0,0,0,2,0,0,0,0,2,0,0,100,2022-05-06 18:07:44.053
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-06 18:14:27.460
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,100,2022-05-06 18:29:36.817
1,0,0,0,0,9,1,1,1,1,0,1,1,0,1,1,1,4,0,0,0,1,1,0,2,0,0,0,0,100,2022-05-09 08:24:29.940
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 08:30:13.173
1,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,5,0,0,1,1,0,0,0,0,2,0,0,100,2022-05-09 08:34:24.193
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,100,2022-05-09 08:43:32.813
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,100,2022-05-09 08:45:54.467
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,100,2022-05-09 08:48:34.137
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,100,2022-05-09 08:51:31.120
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,100,2022-05-09 08:52:38.153
1,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,3,0,0,0,3,1,0,2,0,0,0,0,100,2022-05-09 08:56:51.690
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,100,2022-05-09 08:57:45.257
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 08:58:15.213
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 08:58:22.870
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 08:59:58.330
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,100,2022-05-09 09:03:35.567
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,100,2022-05-09 09:09:34.800
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 09:11:34.307
1,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,100,2022-05-09 09:13:34.863
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 09:14:02.617
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,100,2022-05-09 09:16:20.207
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,100,2022-05-09 09:20:59.760
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,100,2022-05-09 09:21:02.853
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,100,2022-05-09 09:21:07.260
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,100,2022-05-09 09:24:39.917
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,100,2022-05-09 09:27:47.573
3,0,0,0,0,5,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,100,2022-05-09 09:37:25.510
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 10:11:31.550
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 10:24:49.143
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 10:28:51.257
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,100,2022-05-09 10:29:06.960
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 10:31:57.740
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,100,2022-05-09 10:32:33.837
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,100,2022-05-09 10:41:51.523
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 10:45:22.743
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,100,2022-05-09 10:47:01.517
1,0,0,0,0,9,1,1,1,1,0,1,1,0,1,1,1,4,0,0,0,1,1,0,2,0,0,0,0,100,2022-05-09 10:55:19.603
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,100,2022-05-09 10:55:24.603
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,100,2022-05-09 11:09:36.627
1,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 11:13:32.143
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,100,2022-05-09 11:15:35.687
1,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,100,2022-05-09 11:29:40.817
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,100,2022-05-09 11:44:53.093
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,100,2022-05-09 12:01:30.407
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,100,2022-05-09 12:05:24.113
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,100,2022-05-09 12:12:05.190
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,100,2022-05-09 12:13:09.430
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,100,2022-05-09 12:14:53.563
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,100,2022-05-09 12:15:47.473
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 12:16:22.650
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,100,2022-05-09 12:24:05.483
1,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,4,0,1,1,0,0,0,0,0,2,0,1,100,2022-05-09 12:28:24.753
1,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,6,0,0,0,0,0,0,0,0,0,0,1,100,2022-05-09 12:33:37.997
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,100,2022-05-09 12:37:14.610
1,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,4,0,0,0,1,0,0,0,0,0,2,0,100,2022-05-09 12:52:02.697
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,100,2022-05-09 13:13:49.820
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,100,2022-05-09 13:20:33.970
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,100,2022-05-09 13:30:50.893
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,100,2022-05-09 13:32:00.477
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,100,2022-05-09 13:40:21.250
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,100,2022-05-09 13:44:52.367
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,100,2022-05-09 13:45:39.260
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,100,2022-05-09 14:04:54.323
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 14:14:01.617
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,100,2022-05-09 14:18:35.107
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 14:51:24.530
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,100,2022-05-09 15:13:40.620
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 15:14:50.407
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,100,2022-05-09 15:17:51.877
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 15:54:35.083
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 16:03:44.050
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 16:08:18.337
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 16:08:54.950
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 16:09:03.963
1,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,5,0,0,1,1,0,0,0,0,2,0,0,100,2022-05-09 16:09:30.310
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 16:11:12.663
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,100,2022-05-09 16:24:55.480
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,100,2022-05-09 16:35:07.650
1,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,6,0,0,0,0,0,0,0,0,2,1,0,100,2022-05-09 16:36:20.893
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,100,2022-05-09 16:41:22.417
1,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 16:43:26.270
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,100,2022-05-09 16:44:41.120
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,100,2022-05-09 16:50:53.370
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 16:54:02.667
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,100,2022-05-09 16:57:27.887
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,100,2022-05-09 16:57:43.027
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,100,2022-05-09 16:58:41.610
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,100,2022-05-09 17:00:30.713
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,100,2022-05-09 17:12:29.333
0,0,0,0,0,5,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,100,2022-05-09 17:13:14.727
3,0,0,0,0,9,1,1,1,1,0,1,1,0,1,1,1,5,0,0,0,0,0,0,0,0,0,1,0,100,2022-05-09 17:17:33.293
3,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,6,0,0,0,0,0,0,0,0,0,1,0,100,2022-05-09 17:25:29.567
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,100,2022-05-09 17:27:01.417
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 17:34:03.500
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 17:39:30.370
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,100,2022-05-09 17:39:46.917
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 17:41:17.957
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,100,2022-05-09 17:51:50.973
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 17:56:55.657
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-09 18:09:31.683
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,100,2022-05-09 18:11:09.317
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,100,2022-05-09 18:13:29.733
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,100,2022-05-09 18:14:40.083
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,100,2022-05-09 18:21:37.947
3,0,0,0,0,5,1,1,1,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,100,2022-05-09 18:23:19.860
3,0,0,0,0,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,100,2022-05-09 18:28:24.587
1,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,100,2022-05-09 18:30:07.000
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,100,2022-05-09 18:31:59.387
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,100,2022-05-10 07:23:16.920
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-10 08:28:16.517
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,100,2022-05-10 08:35:05.843
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,100,2022-05-10 08:43:57.887
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-10 08:52:26.740
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-10 08:57:11.687
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,100,2022-05-10 08:57:12.513
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,100,2022-05-10 09:02:07.240
1,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,5,0,0,1,1,0,0,0,0,2,0,0,100,2022-05-10 09:03:54.500
1,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,100,2022-05-10 09:06:00.870
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,100,2022-05-10 09:08:38.460
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,100,2022-05-10 09:09:46.543
1,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,4,0,0,0,2,0,0,0,0,2,0,1,100,2022-05-10 09:12:05.477
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,100,2022-05-10 09:15:28.320
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,100,2022-05-10 09:17:13.860
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,100,2022-05-10 09:22:16.663
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,100,2022-05-10 09:43:24.140
